ID,time,X1,X10,X2,X3,X4,X5,X6,X7,X8,X9
001,time19,0.9458488046435019,-7469129.756788272,0.43206985071221027,0.35419116702551867,-2270441.1638168576,1491797.1272556095,-0.040977195857490045,11706875.993621234,-4920224.624465505,-7130968.439846712
001,time20,2.1414084198566905,-7466547.333564127,-0.6234589182652854,-0.9527396468039666,-2269650.890365509,1491281.602060677,1.5749810905074098,11702946.100817082,-4918553.277116934,-7128615.297074213
001,time21,0.374978480055832,-7462360.910980579,-0.4447047352401796,-0.10703574584717537,-2268372.5425815824,1490437.253905901,0.4203032709729593,11696453.612678297,-4915851.542262158,-7124744.283218988
001,time22,0.5309704267672339,-7455576.180488473,-1.6053037033812725,0.15977825120621417,-2266305.891923548,1489061.0595937972,0.4813879202420699,11685804.517203012,-4911457.952323876,-7118369.943529246
001,time23,-0.34650320941442914,-7444566.717497097,-1.987659020763072,-0.8683659396665087,-2262958.1541696414,1486823.9254561015,0.6796292569468863,11668422.164802846,-4904280.749970779,-7107887.064974768
001,time24,-0.21431476469868205,-7426658.807776692,-3.2826448782455717,-0.703290914314266,-2257515.5558357607,1483195.5377004512,1.2336685544575188,11640112.103180652,-4892521.393014646,-7090697.5621777
001,time25,-0.251852761833554,-7397442.560934466,-3.1407053855832157,-0.1947837758012512,-2248633.787536214,1477302.8789384933,-0.5405821444547358,11594026.240022508,-4873248.565448157,-7062584.839752765
001,time26,0.46425720460073183,-7349698.241987426,-1.9536047105405565,0.05303274746730452,-2234121.83352979,1467713.461039319,-1.4965693183252666,11518938.013188355,-4841692.237181351,-7016696.610835297
001,time27,0.6055786946059758,-7271617.695488373,-3.8159519304705274,-0.26142959711767355,-2210385.183970639,1452085.257050744,-0.657428887177101,11396459.02966108,-4790084.178409015,-6941840.99604231
001,time28,-0.8583245707912734,-7143916.832018562,-2.803536768251611,-1.3130486190622217,-2171562.62055731,1426582.5961938465,0.15555474628177013,11196476.701239182,-4705764.256681326,-6819735.134022572
001,time29,-0.9034608619762388,-6935152.645514397,-2.494446608251957,-1.9669363846959782,-2108093.0139784743,1384926.1262318844,1.8364654830839884,10869735.604746535,-4568082.670501978,-6620480.346601529
001,time30,-2.4973266992349945,-6594017.992312863,-2.379877829586901,-0.672366154560593,-2004382.6266963794,1316861.9547163672,0.5382366026922156,10335774.476528678,-4343327.752098248,-6295176.05171154
001,time31,-2.3879447329536436,-6036801.636029154,-2.3544885041738084,-0.6811791160823658,-1834987.8471457302,1205645.277906501,1.5572031835124065,9463193.470062401,-3976416.883947912,-5763883.466639444
001,time32,-3.519540173316848,-5126829.972541869,-1.6435519983629145,-0.916144204544739,-1558368.3741040677,1023945.0569361085,3.2975483150300606,8037509.206324495,-3377331.5973782837,-4895967.509194281
001,time33,-3.934215409583846,-3640896.1622002395,-2.9130510281351008,-0.7314881094991158,-1106675.947475025,727150.0340185586,3.9472786459383213,5708570.0805112235,-2398970.0298368973,-3478055.1453876253
001,time34,-4.7327719071495,-1214352.7335244361,-3.4477241135325265,-0.19782859717045656,-369072.00391428196,242410.44409096288,5.089188529860814,1904665.7556290831,-800987.4510638681,-1161690.9809137527
001,time35,-5.535828431981523,2748509.83223675,-3.7783584485584,0.17971602275035833,835526.4586104658,-549233.7068918077,4.466214032651538,-4307869.954645261,1809239.0410289634,2622130.4381793505
001,time36,-6.75769646985394,9220873.988057373,-3.8228121293017043,-0.04760373448139435,2802944.7053000676,-1842094.022422976,3.842914378880228,-14454017.680549137,6072982.719139481,8802604.190896984
001,time37,-7.079400436908889,19792449.474050786,-4.3371122774328885,0.690676463258657,6016428.959247717,-3953564.0829713363,2.073494986921969,-31024756.612905808,13037569.471883604,18897228.388314947
001,time38,-8.471433979058029,37059856.04625414,-5.77305395061939,0.8688603950977841,11265301.737290705,-7402114.5903057475,3.206847956138799,-58089041.18162207,24413471.824462563,35384462.90397928
001,time39,-8.79462807027162,65264187.84111749,-5.69069985458235,2.0183799204955832,19838760.65300043,-13034637.831609579,3.706956406516846,-102293278.65997207,42994234.40865558,62312477.70762663
001,time40,-8.857419962734635,111332274.41858529,-4.887415408533085,2.1032416566535,33842406.426205456,-22234442.17919247,2.1412186491302885,-174493667.79475397,73342444.74815935,106293470.7500589
002,time00,-3.6199106223734114,-17844670.663388163,1.9050752428160134,-1.6227921584705343,-5424352.813212462,3563659.7290879805,-2.950011384168417,27968168.61594645,-11755162.22973738,-17036355.213000186
002,time01,-4.220215986710626,-17844671.378115267,3.5469523687591598,-2.0819268545917646,-5424351.606803078,3563659.8467482068,-0.951699094418947,27968167.619145364,-11755161.367534615,-17036355.683740888
002,time02,-3.8918240743124364,-17844672.135834116,3.8997276271770733,-2.1776695400281882,-5424352.954481543,3563659.682397221,0.6331837842572536,27968164.408038307,-11755161.401445774,-17036353.94237515
002,time03,-3.988275550475552,-17844670.97580116,3.681164699699302,-1.1679387642538666,-5424353.028012009,3563662.291785438,2.053529619853747,27968163.760786235,-11755160.006610516,-17036348.875159014
002,time04,-4.352431428042103,-17844669.18080771,4.155226988740081,-1.4203807810532592,-5424352.3875229135,3563662.5743082743,1.8918778051777227,27968161.02662204,-11755157.315268809,-17036347.506502993
002,time05,-4.179468195993678,-17844664.266603738,3.5589064355449422,0.8349706939755421,-5424352.571808929,3563662.8574023326,1.5344199862798256,27968155.37111471,-11755153.815164486,-17036343.71176882
002,time06,-3.738153669186797,-17844655.991956543,4.232472021379062,2.4977039025967462,-5424352.5128740305,3563662.8646972505,0.8595018367327665,27968145.611688,-11755148.825535253,-17036339.856960647
002,time07,-3.1927442772347354,-17844641.538393896,3.105705382064214,2.585685342478583,-5424351.135144537,3563664.0775009505,-0.47079265282316474,27968126.52008839,-11755141.883395992,-17036332.777021542
002,time08,-2.438826735385276,-17844621.69626745,2.1501386429543623,3.4784824462163932,-5424345.981613454,3563662.7283853814,-1.8516822097014103,27968094.39414302,-11755132.960704194,-17036319.223767098
002,time09,-2.6157512270778023,-17844592.264862876,2.7054962007567593,3.7674939175878484,-5424337.32618375,3563660.3811691375,-1.03509177062789,27968043.95151851,-11755118.20011838,-17036295.22462624
002,time10,-3.75097514515235,-17844549.021871414,0.041974564335400366,5.694505627957457,-5424324.705293571,3563653.4715085695,-0.5100013601003379,27967962.18729043,-11755093.762115844,-17036250.913654853
002,time11,-3.636350452948391,-17844481.6702349,0.4522833891925213,5.309963019511335,-5424303.138304518,3563642.443711822,-1.5542763580217205,27967839.627750285,-11755047.98388113,-17036176.76167641
002,time12,-4.261342013131321,-17844370.942258526,0.4092240813262038,5.942848683863636,-5424269.605032213,3563622.450614853,0.5796067258000459,27967650.90635572,-11754970.61187674,-17036054.894570872
002,time13,-3.546195739223237,-17844185.577307627,-0.15783673472832938,5.5227153229033785,-5424212.143385822,3563588.579978167,-0.16280789266933837,27967351.932777714,-11754840.511940325,-17035860.913901202
002,time14,-4.024103647734036,-17843874.879648745,1.851169775962087,6.903274818507838,-5424116.7057422185,3563528.1650073407,0.10597539035899306,27966870.815832227,-11754626.805600317,-17035552.29545305
002,time15,-4.210319016560691,-17843360.272009406,1.8206572944910413,5.6814316016754525,-5423962.117095635,3563428.6682309317,1.3838450969246603,27966079.07731745,-11754275.372868855,-17035058.311889883
002,time16,-4.937243516551834,-17842506.36915314,0.7949908539854944,4.395548862962255,-5423703.083674039,3563268.4017236065,1.0873363909674234,27964775.38699962,-11753707.194575753,-17034256.08292601
002,time17,-2.8515703464141606,-17841107.583637714,1.3152133197078664,3.992948563938797,-5423276.703320357,3562996.3351470465,0.2565329895114381,27962626.75318173,-11752789.020735037,-17032952.519683093
002,time18,-1.709425226934719,-17838825.097825956,0.10071681661010912,2.6867634485733767,-5422582.620812593,3562548.723595886,-0.0823724154718164,27959087.39232153,-11751301.022251176,-17030817.621002886
002,time19,0.06334655953390467,-17835113.664735142,-1.1141229560603683,2.855813065129563,-5421453.568346547,3561812.7448829394,-1.2289711107766026,27953283.929546848,-11748879.816172041,-17027318.68921197
002,time20,1.1327408345742453,-17829074.047349066,-1.521618473710875,1.4193411786510697,-5419618.836540244,3560606.270551179,1.027299769037615,27943798.507119372,-11744930.402496474,-17021580.23836898
002,time21,0.9361092068568277,-17819236.70808836,-2.716521714862104,1.6803015283335847,-5416628.330332241,3558638.206592853,0.6980988098167664,27928316.219914574,-11738474.733329004,-17012181.51874399
002,time22,1.1752368749436446,-17803192.0848863,-1.451603593988482,0.6155595717416362,-5411750.21879852,3555424.5927285133,0.9231621491348196,27903071.566557985,-11727911.358132431,-16996807.57430749
002,time23,1.132982577843896,-17776992.376301058,-0.5769813859014281,0.7499030517086807,-5403786.027955925,3550182.3932833932,0.050242216077624136,27861898.092150737,-11710628.592628118,-16971693.73795855
002,time24,2.3565735684886686,-17734176.562026422,-1.5705207062784186,-0.2923036927800761,-5390772.832631184,3541626.4616913768,-0.34718748532919985,27794719.123265214,-11682372.547091957,-16930697.477050025
002,time25,3.6139114409672173,-17664195.37337785,-2.12534434086861,-2.1405998586161554,-5369498.103179108,3527657.078875641,-0.6182247071454574,27685041.58492141,-11636201.86997355,-16863785.31660761
002,time26,2.638038101600282,-17549825.73940574,0.024375876123071016,-2.381182597343362,-5334731.675348108,3504833.3223981387,-1.3591425670512916,27505899.511028007,-11560789.253654066,-16754559.85519561
002,time27,3.2738524806650826,-17362953.28576319,0.35883313475707634,-3.7242608421964247,-5277922.537616718,3467544.327684184,-0.9992781589791031,27213231.11812379,-11437643.503194768,-16576226.201133462
002,time28,4.421929557765796,-17057687.240660317,-0.6558672193244641,-1.8893533353986973,-5185125.603422055,3406617.1915540937,0.5720212171472863,26735068.80534659,-11236568.746979186,-16284986.506555267
002,time29,6.498032835845807,-16559104.855573013,-0.034078962549219494,-2.438006507899038,-5033563.1540712975,3307079.658639194,1.7156483118401518,25953892.820158605,-10908223.612520747,-15809282.475726772
002,time30,4.880316519314375,-15744848.307017475,0.5217808874438512,-2.3317700855799637,-4786047.04370167,3144478.6040159897,0.9284604871069444,24677814.639417388,-10371998.826980159,-15032219.89264581
002,time31,3.81002827149754,-14415059.758310284,-1.6062977784820376,-3.813422789856679,-4381824.250528258,2878889.6535364077,-0.5407971828946643,22593490.062209528,-9496198.826961897,-13762873.921266451
002,time32,3.3945270958324594,-12243267.041953217,-1.7167240054108492,-4.21036406930727,-3721655.9044886045,2445111.0341260857,-0.073243954198146,19189192.34196172,-8065700.350991513,-11689443.62685598
002,time33,2.8089251065716034,-8696173.58474212,-2.431093638060868,-5.06657497894562,-2643434.6701753084,1736645.4133334036,-0.019543046994990654,13629133.823145878,-5729120.3428704105,-8302714.053595059
002,time34,3.1219413263093196,-2902669.1236127745,-2.3295080076848746,-4.6842857321920395,-882355.0921709752,579550.4580723573,0.3281728311972447,4548163.867429145,-1912551.01899785,-2771041.589848567
002,time35,1.5108194139792803,6560128.785699233,-3.3849616018842976,-4.009833672736834,1994103.3964770557,-1310301.0296556964,1.3710285999547942,-10283548.956760697,4321339.905258179,6263862.854863234
002,time36,3.5233977577236892,22016261.44768399,-2.653542418476338,-4.348825659212668,6692400.851693519,-4397002.217244575,0.6201122580241885,-34508213.40572028,14503451.63268052,21020500.885711603
002,time37,4.884183412012334,47261591.76855706,-3.2614438527364644,-4.801710483177479,14366388.585555714,-9438591.171714995,-0.3615997990688369,-74074926.53139147,31134162.996301074,45122457.06876683
002,time38,5.21781212448352,88495878.18415673,-2.9188000361950346,-3.9681204244474717,26900649.19076073,-17673203.870787963,-0.03857617473849029,-138700631.2813334,58297343.514557585,84488344.38567558
002,time39,4.761658032476693,155845153.71828288,-4.152759701468009,-4.1177521183841534,47373252.09304471,-31123124.981450766,-1.2544119147139225,-244256267.63265118,102663277.17223753,148785341.30664092
002,time40,4.008763772156967,265848347.3554008,-4.252458475154623,-3.9261797018416242,80811626.87209271,-53091368.41411215,-2.2103450353075647,-416664063.5633574,175126768.8732998,253803278.50309426
003,time00,-5.562393906610929,-35734038.07526819,-1.5526575502873585,-3.8885478472730433,-10862287.210574238,7136333.55605976,-1.3746085198904259,56006416.23362392,-23539561.863977864,-34115101.270319186
003,time01,-5.278851912012342,-35734035.04344311,-1.6888641387916206,-4.3267525322214775,-10862287.033860408,7136332.763444026,-1.3210669320585304,56006415.99691465,-23539561.426877435,-34115099.686788864
003,time02,-5.818717433904432,-35734032.62293743,-1.1839860962142308,-4.694464949236884,-10862285.165912315,7136330.899585612,-1.5714399476445404,56006412.78892409,-23539559.73121214,-34115097.42390662
003,time03,-5.9871597460702,-35734028.15315841,-0.19011398881388963,-4.114609097094236,-10862283.97935574,7136330.933332172,-0.05537474887851812,56006408.96426673,-23539558.481305566,-34115095.60213201
003,time04,-3.523600574002942,-35734022.8562078,-1.3947190508722764,-2.715671959726967,-10862283.400406564,7136327.039146009,1.1844134651335032,56006397.95729034,-23539556.509932384,-34115092.347389676
003,time05,-3.9226518639092554,-35734015.028213136,-1.3970368369219688,-3.081795795545026,-10862281.018721264,7136323.671591678,0.3808454111777173,56006384.072406866,-23539551.588428892,-34115084.36584058
003,time06,-3.1645535588581604,-35734001.763080336,-1.1770069847256712,-2.9967429398857752,-10862277.681372194,7136322.882154298,-0.5044348215489995,56006361.365562394,-23539545.433181636,-34115073.13755021
003,time07,-3.3166366177132196,-35733984.32618282,-2.0186399049261152,-3.6948578021094067,-10862272.216729542,7136318.216072473,-2.123488518730144,56006327.05017627,-23539533.077341016,-34115051.81845388
003,time08,-3.366460210377327,-35733955.06318462,-3.0715820187416294,-5.052362174066439,-10862263.469625965,7136311.053811109,-1.977745633136984,56006276.25171643,-23539509.728081778,-34115014.809820704
003,time09,-3.2278442236737153,-35733903.53858952,-1.6604098827687217,-2.9083924884435053,-10862247.460171442,7136300.855732922,-3.305395436262672,56006195.97569133,-23539470.880956657,-34114958.63286418
003,time10,-3.455840031483132,-35733814.24760621,-0.6515133967877711,-3.819020811584281,-10862219.131187018,7136283.490119237,-2.2819919541098255,56006062.27163658,-23539411.513437636,-34114872.746427126
003,time11,-2.5346154235170317,-35733667.15956371,-0.6180714426189728,-4.088815910499014,-10862175.076703297,7136256.120202947,-2.311735097311423,56005839.312824264,-23539312.47095705,-34114735.606407024
003,time12,-1.920957331593188,-35733425.231317714,-1.8411427561804523,-3.718085051380018,-10862100.011436451,7136207.791643966,-2.4632024799271037,56005471.85069295,-23539151.983622734,-34114511.851941966
003,time13,-2.1115919481056835,-35733030.04384347,-1.3843667242867714,-5.037817092836991,-10861980.349863619,7136128.936612243,-1.1296206708313679,56004864.24117704,-23538894.368292842,-34114145.934672
003,time14,-1.6339538960609143,-35732389.00297563,-1.6971258312133064,-4.08268736962088,-10861783.971310271,7136002.409072636,-1.1086362583500804,56003864.20046142,-23538476.602355186,-34113544.56102302
003,time15,-1.07553291507298,-35731343.75414274,-0.6873170057151083,-4.039810830948439,-10861464.72408302,7135790.920423578,-0.05824561141353768,56002227.74940683,-23537799.32233737,-34112561.59614266
003,time16,-1.3557799808286846,-35729645.78119132,-1.914342390951101,-2.949135570235098,-10860950.492802238,7135448.150454472,1.034696320569109,55999553.06223775,-23536689.051126916,-34110944.55591616
003,time17,-0.05623154422189547,-35726878.84934316,-0.2814172844470888,-1.212710261006705,-10860111.668681407,7134890.627596477,0.33885322531908346,55995193.186210945,-23534873.68556615,-34108296.16957122
003,time18,-0.41481494187181855,-35722370.602822475,-0.3183926028655688,-0.042564795253005716,-10858741.713919,7133984.821040572,0.9022829964026455,55988087.07872689,-23531900.34040811,-34103967.74548536
003,time19,-0.15782478150937784,-35715002.32154278,0.13449510685925903,0.6890544864643098,-10856502.634972606,7132509.111293264,1.5973543533427768,55976503.60825864,-23527035.01553732,-34096899.02963218
003,time20,0.08429125747700716,-35702957.99398403,0.06985034110210586,0.8998213213240693,-10852843.095592123,7130101.411971593,1.6308375007566613,55957608.70266748,-23519081.60522912,-34085361.12207785
003,time21,0.8396575038137852,-35683264.694082476,-1.8161251802542904,2.640569377058793,-10846859.987910267,7126170.891948388,0.6958653858292323,55926758.842324704,-23506084.890012156,-34066535.575481474
003,time22,0.8665916041224566,-35651076.760682546,-1.3885593617048393,3.2933180196750746,-10837075.970924344,7119750.552063684,0.5051168252106415,55876360.94179228,-23484861.630002063,-34035808.92797597
003,time23,3.000515224645075,-35598485.13257583,-2.4038207902531807,4.390056857356482,-10821090.19759715,7109259.8835467035,-0.19206233130529982,55794013.26063729,-23450209.48329384,-33985642.50251258
003,time24,3.1949512924637258,-35512578.56983862,-1.1213436944054611,4.074453077956095,-10794977.827533815,7092117.805642343,-1.1470954601237824,55659460.09500549,-23393635.40457905,-33903708.74320417
003,time25,3.3731905406166165,-35372280.920071356,0.2647874235037193,4.500396623804807,-10752330.411692347,7064110.561606004,0.45065934689832976,55439638.18575533,-23301258.860738065,-33769868.35974727
003,time26,4.821939235068304,-35143170.10001871,-0.34959095096391124,4.180404896359331,-10682686.45259008,7018359.573031163,0.028927441726463332,55080552.53494656,-23150393.87138616,-33551223.941480137
003,time27,3.3142468646975702,-34769017.163983904,0.6818514401793507,5.354338701243838,-10568955.015611168,6943630.273661732,0.15630113447875393,54494044.61911133,-22903983.473582055,-33194052.596707508
003,time28,6.333598529897462,-34157962.483600624,1.118167660843664,5.87619794242398,-10383212.43771015,6821578.679857024,0.3280372970430665,53536145.156670064,-22501488.970126987,-32610621.49776572
003,time29,4.949966884625051,-33159946.146088615,2.295880298920867,6.502580944226496,-10079843.167294633,6622244.251115212,1.2501155812731686,51971700.4885699,-21844038.57795739,-31657654.479581565
003,time30,4.198629170257713,-31529848.819458306,1.638835946404697,7.370848594458703,-9584338.76689744,6296681.636692299,1.4892865908868174,49416606.90690306,-20770142.936649013,-30101162.80077088
003,time31,2.29392611542323,-28867295.684550896,1.6077074646209573,6.724933294152953,-8774988.799556172,5764946.300840683,1.839119802829283,45243448.883058466,-19016066.7529693,-27558973.853646487
003,time32,1.8251206814543544,-24518352.578344025,2.8260951660953326,4.742382829931211,-7453013.97209049,4896453.777448602,1.2450683113509602,38427388.40047156,-16151063.845437283,-23406876.269604176
003,time33,1.8990018746905717,-17414963.875972584,2.3563745437065284,4.017094438802783,-5293748.280045316,3477909.373544558,1.633158799199591,27294485.60961215,-11471607.985447433,-16625298.604443923
003,time34,2.907404651194952,-5812693.213569544,0.952453100779973,3.261971969495437,-1766927.1186249945,1160927.9205335537,2.6838959500956454,9110625.204334117,-3828626.5714921467,-5548902.2897754945
003,time35,2.5650516755152513,13137627.074200734,2.60500230607213,3.0690660114205968,3993525.84591789,-2623505.852631755,2.1473500300805552,-20589866.212356657,8654699.40827145,12542411.105072409
003,time36,1.4489938759925032,44089558.09971398,2.661792067778304,0.7285976247924979,13402179.375685498,-8804775.006116936,0.771668988732787,-69100805.50442202,29043866.53299446,42091490.71994597
003,time37,2.0991883234577706,94643868.71129096,2.7814729603837156,-0.4164860679132061,28769482.806485333,-18900836.157850765,1.4622942796783132,-148335214.58115667,62345876.83799073,90354979.38931601
003,time38,1.4386889573212418,177215109.56703436,2.8299789450759736,-1.4814275011233942,53869161.42180135,-35390987.620403945,-0.01894043891392916,-277750787.2200895,116738858.01176982,169185284.12347937
003,time39,2.9171715471183566,312080384.11143684,3.607654372167798,-1.9673102380942173,94864970.87546176,-62324718.730183505,-0.46754619558077937,-489128132.3587308,205580400.73047087,297941144.5169997
003,time40,3.513887031544212,532358930.03775966,3.3757467212169345,-1.9860179248494407,161824369.5880073,-106316153.77570608,-0.3435179819971572,-834375295.1733105,350687796.4123414,508241530.6022464
004,time00,6.036875367609867,-1171799.1303002643,-0.6434121704969341,-0.2327063685211872,-356206.97126600094,234059.71543692498,-6.95521040328538,1836592.8134440372,-771840.680282585,-1118610.946573774
004,time01,6.281487612768775,-1171796.4676888546,0.0519047610315968,1.3241267118686424,-356206.5108653818,234060.20504047343,-6.480345631896699,1836592.9717162843,-771841.0630415548,-1118611.6650856594
004,time02,7.28684538765198,-1171796.0485967523,-1.7888699820714096,1.5146400948026981,-356206.17015885067,234059.20134725072,-4.42901271126343,1836589.299318153,-771839.9433223932,-1118613.1946828293
004,time03,5.852561773593685,-1171795.5319153357,-0.8885494307022506,1.1394454968428969,-356205.8580300362,234058.62605178045,-3.1962507753591813,1836585.6784406407,-771840.5238311172,-1118616.7680313585
004,time04,4.098518074866873,-1171795.1743068823,-1.6320852519048898,0.7716828801324156,-356204.84351169626,234058.88389939762,-2.31608992490217,1836582.6599845346,-771842.019799684,-1118615.9591960823
004,time05,3.651113176670105,-1171795.4305116422,-2.409057292207664,1.9630381771658025,-356205.2694856355,234057.39676995858,-1.0048890444022884,1836579.1173869118,-771843.7726507711,-1118613.3298610183
004,time06,3.969063290447279,-1171796.7225402636,-2.4170036873843213,2.5580008497160214,-356207.66909619636,234056.2633530102,-1.612317689661011,1836576.1736162172,-771845.4820440626,-1118610.091094305
004,time07,3.7660673676760767,-1171800.9629657902,-2.8488467042175336,0.6881608955929779,-356207.58908306865,234054.77845320228,-0.5614717807821785,1836572.4998653778,-771845.3391191561,-1118607.6913786822
004,time08,4.054517640035166,-1171804.2456494817,-2.29794848356289,2.337358126624433,-356207.9926286981,234055.8764584191,-0.13983885111271022,1836575.307319837,-771843.1341325063,-1118601.142774686
004,time09,3.534923150245023,-1171804.7080922911,-2.935625243877925,1.3732761263593125,-356208.47362380417,234057.21258307953,-1.247412590987258,1836580.297354248,-771837.7809481681,-1118597.7226588621
004,time10,4.999311159205888,-1171799.7423613195,-1.1637671469667028,0.11180078680524286,-356206.9954415132,234056.2518707795,-0.9210291756879068,1836587.2470781829,-771832.9828106913,-1118596.1571188022
004,time11,3.1285028399885895,-1171792.3271557789,0.2498308106974253,-0.3719535301579744,-356203.20757173194,234057.88713013238,-0.26165272634569003,1836587.213302479,-771826.2962160804,-1118595.3379902742
004,time12,1.9632314566829876,-1171778.448444245,0.1970487473473942,0.10914184047535747,-356197.20054724877,234056.87300124756,1.4429862266254085,1836578.1601785826,-771819.7959612154,-1118592.8649460392
004,time13,2.2641209036831187,-1171757.269817037,0.9188052850522083,-0.0810915294548713,-356190.343304643,234052.7214432985,0.6724310923472636,1836558.68753779,-771811.5153341297,-1118589.16597794
004,time14,2.5756741536370686,-1171726.6192682788,0.1822586700281802,0.6872893819225032,-356178.4074524683,234044.61554720992,1.8094765384323068,1836514.5461062544,-771802.4572376868,-1118578.2963521227
004,time15,1.2272559117853468,-1171688.2399527566,0.2537631997791545,1.7152067263021062,-356166.40873881406,234031.8057587482,1.901165231570479,1836440.5817847354,-771787.8894867345,-1118550.8371722642
004,time16,-0.3243343490377266,-1171637.063934597,0.052091311346094904,1.15259034385666,-356152.1355482488,234013.69335222733,2.245918752155635,1836330.3940438183,-771761.5781747234,-1118495.2869815554
004,time17,1.0383375088673925,-1171560.6179355665,-1.0234112512915545,-0.16977512226318714,-356130.7341050786,233991.81473959188,1.6809185775411786,1836168.3396297141,-771709.7711630632,-1118396.6538576891
004,time18,1.034507467922623,-1171432.851542891,-2.4624351901162105,0.059527582794235645,-356091.5904296976,233960.32274464914,0.6448141011212698,1835929.4392295696,-771616.0069914905,-1118232.1384576235
004,time19,2.2296654398595566,-1171216.1967344717,-2.486080669278108,-0.5251030236953222,-356023.09182795114,233911.48629978573,1.006627678192662,1835567.0724616218,-771449.8827232216,-1117975.6813768542
004,time20,1.5389016341120807,-1170838.89783764,-2.505419773267688,-0.24947951124687462,-355908.92985289445,233836.46535900116,1.3846913694073875,1834988.909664169,-771172.6260464005,-1117579.9650165492
004,time21,0.9774217398398313,-1170194.1225861206,-3.1489929842238706,-0.22703104141131858,-355712.055738584,233713.2376447775,0.5548515939975243,1834035.989986597,-770721.0492891553,-1116962.2288527365
004,time22,1.3783590647474533,-1169116.5635501111,-5.092473814200234,-1.4654554001271671,-355381.2148423861,233507.74065408413,-1.3056717585691011,1832441.9777767037,-769998.335389599,-1115977.1571405244
004,time23,0.3357339072028127,-1167342.918029473,-2.6886714708467836,-1.7790640632142434,-354838.19288129814,233165.13994612344,-1.7030986362568923,1829781.783251463,-768846.9446863825,-1114377.712281241
