ID,t,X1,X10,X2,X3,X4,X5,X6,X7,X8,X9
1,26,-5.422590481826844,123396.0287806239,-10.28681552295168,-0.12623856842209094,37557.45805787968,-24943.56063913981,4.56147934488059,-194039.68018621922,81216.73983518948,118098.90654344224
1,27,-5.2812689918216,201476.5752796777,-12.14916274288165,-0.44070091300706904,61294.10761703022,-40571.76462771473,5.400619776028756,-316518.6637134935,132824.79860752556,192954.5213364288
1,28,-6.745172257218849,329177.43874948815,-11.136747580662734,-1.4923199349516172,100116.67103035936,-66074.42548461206,6.213603409487627,-516500.99213539326,217144.7203352148,315060.3833561674
1,29,-6.790308548403814,537941.6252536529,-10.82765742066308,-2.1462077005853737,163586.27760919512,-107730.89544657423,7.894514146289845,-843242.0886280383,354826.30651456234,514315.1707772102
1,30,-8.38417438566257,879076.2784551879,-10.713088641998024,-0.8516374704499885,267296.66489129,-175795.0669620916,6.596285265898072,-1377203.2168458956,579581.2249182916,839619.4656671991
1,31,-8.27479241938122,1436292.6347388965,-10.687699316584931,-0.8604504319717613,436691.44444193935,-287011.7437719577,7.615251846718263,-2249784.2233121726,946492.0930686282,1370912.0507392944
1,32,-9.406387859744424,2346264.2982261814,-9.976762810774037,-1.0954155204341345,713310.9174836017,-468711.9647423502,9.355596978235917,-3675468.4870500793,1545577.3796382567,2238828.0081844586
1,33,-9.821063096011422,3832198.1085678106,-11.246261840546223,-0.9107594253885113,1165003.3441126444,-765506.9876599001,10.005327309144178,-6004407.612863351,2523938.947179643,3656740.3719911138
1,34,-10.619619593577076,6258741.537243614,-11.780934925943649,-0.377099913059852,1902607.2876733874,-1250246.5775874958,11.14723719306667,-9808311.937745491,4121921.525952672,5973104.536464986
1,35,-11.422676118409099,10221604.1030048,-12.111569260969523,4.447068609628735e-4,3107205.750198135,-2041890.7285702664,10.524262695857395,-16020847.648019835,6732148.018045504,9756925.95555809
1,36,-12.644544156281516,16693968.258825423,-12.156022941712827,-0.2268750503707898,5074623.996887737,-3334751.0441014348,9.900963042086085,-26166995.37392371,10995891.696156021,15937399.708275722
1,37,-12.966248123336465,27265543.744818836,-12.670323089844011,0.5114051473692615,8288108.250835386,-5446221.104649795,8.131543650127826,-42737734.30628038,17960478.448900145,26032023.905693687
1,38,-14.358281665485604,44532950.3170222,-14.106264763030513,0.6895890792083886,13536981.028878374,-8894771.611984206,9.264896619344656,-69802018.87499665,29336380.801479105,42519258.42135802
1,39,-14.681475756699196,72737282.11188553,-14.023910666993473,1.8391086046061877,22110439.9445881,-14527294.853288038,9.765005069722703,-114006256.35334665,47917143.385672115,69447273.22500537
1,40,-14.744267649162211,118805368.68935333,-13.220626220944208,1.9239703407641047,36114085.71779312,-23727099.200870927,8.199267312336145,-186206645.48812854,78265353.72517589,113428266.26743764
2,0,-1.273615097306233,2.1838219473163027,-0.09051936480455254,-1.26444310225311,-0.7170990601679429,0.4519396893816412,1.5183336135304915,-0.3511476519127738,0.19258155120209883,-0.6899485828785854
2,1,-1.8739204616434475,1.4690948416560698,1.5513577611385938,-1.7235777983743403,0.4893103228670793,0.5695999159112917,3.5166459032799615,-1.3479487364373754,1.054784316367886,-1.1606892826264175
2,2,-1.5455285492452577,0.7113759931384696,1.9041330195565072,-1.8193204838107642,-0.8583681419974765,0.40524893015639457,5.101528781956162,-4.559055793433575,1.020873157387963,0.5806764534792459
2,3,-1.6419800254083734,1.8714089507665013,1.6855700920787358,-0.8095897080364423,-0.9318986078174115,3.0146371471366358,6.521874617552656,-5.206307865975177,2.415708415255299,5.647892589260574
2,4,-2.0061359029749246,3.666402399298256,2.1596323811195144,-1.0620317248358349,-0.2914095118249934,3.2971599833904546,6.360222802876631,-7.940472064118168,5.10705012319415,7.01654861224941
2,5,-1.8331726709264993,8.5806063705510809,1.5633118279243763,1.1933197501929664,-0.475695527321766,3.5802540416054964,6.002764983978734,-13.595979393380683,8.607154446217816,10.811282782187009
2,6,-1.3918581441196185,16.855253566575215,2.2368774137584957,2.8560529588141703,-0.4167606290772812,3.5875489593792613,5.327846834431675,-23.35540610183143,13.596783679420005,14.666090958979447
2,7,-0.8464487521675569,31.308816213462855,1.110110774443648,2.944034398696007,0.9609688644669481,4.800352659493992,3.9975523448757437,-42.44700571321377,20.538922940253997,21.74603006280676
2,8,-0.0925312103180973,51.15094266103096,0.15454403533379624,3.8368315024338173,6.114499947107846,3.4512370905059964,2.616662787997498,-74.5729510830105,29.461614737703172,35.29928450795936
2,9,-0.2694557020106234,80.58234723335156,0.7099015931361935,4.125842973805272,14.769929651483826,1.1040208467631933,3.4332532270710185,-125.01557559175141,44.22220055288006,59.29842536443268
2,10,-1.4046796200851712,123.82533869512166,-1.9536200432851656,6.052854684174881,27.390819830613097,-5.805639721582432,3.9583436375985706,-206.77980367249322,68.66020308879965,103.60939675041675
2,11,-1.2900549278812126,191.17697520888697,-1.5433112184280446,5.6683120757287595,48.957808883767534,-16.83343646889572,2.914068639677188,-329.3393438149361,114.43843780031115,177.76137519552057
2,12,-1.915046488064142,301.90495158532076,-1.5863705262943621,6.30119774008106,82.49108118869047,-36.82653343801089,5.047951723498954,-518.0607383795129,191.81044219298823,299.6284807308382
2,13,-1.1999002141560582,487.26990248360244,-2.1534313423488953,5.881064379120803,139.95272757975468,-70.69717012395634,4.30553710502957,-817.0343163882152,321.9103786064163,493.60915040357224
2,14,-1.6778081226668577,797.9675613634756,-0.14442483165847886,7.261623874725262,235.3903711830921,-131.11214095045983,4.5743203880579015,-1298.1512618751751,535.6167186145851,802.2275985556597
2,15,-1.8640234914935117,1312.5752007030333,-0.17493731312952474,6.0397806578928765,389.97901776575225,-230.60891735923505,5.852190094623569,-2089.8897766494756,887.0494500779328,1296.2111617212395
2,16,-2.590947991484655,2166.478056971457,-1.2006037536350715,4.753897919179679,649.0124393628347,-390.8754246843864,5.555681388666332,-3393.580094483452,1455.2277431778753,2098.440125597437
2,17,-0.505274821346982,3565.2635723958356,-0.6803812879126997,4.351297620156221,1075.3927930441225,-662.9420012446512,4.724877987210347,-5542.213912373049,2373.4015838956316,3402.0033685114827
2,18,0.6368702981324597,5847.749384151871,-1.8948777910104568,3.0451125047908008,1769.4753008082914,-1110.5535524051318,4.385972582227092,-9081.574772571405,3861.4000677556924,5536.90204871835
2,19,2.4096420846010833,9559.182474968951,-3.109717563680934,3.214162121346987,2898.527766854255,-1846.5322653516175,3.239373886922306,-14885.037547252921,6282.606146890581,9035.833839636809
2,20,3.479036359641424,15598.799861042462,-3.517213081331441,1.777690234868494,4733.259573158142,-3053.006597112054,5.495644766736524,-24370.459974729605,10232.019822458466,14774.284682625228
2,21,3.2824047319240064,25436.139121746804,-4.71211632248267,2.038650584551009,7723.765781160136,-5021.070555437915,5.166443807515675,-39852.74717952686,16687.688989928192,24173.00430761355
2,22,3.5215324000108232,41480.76232380726,-3.447198201609048,0.9739086279590605,12601.877314881753,-8234.684419777745,5.391507146833728,-65097.40053611671,27251.064186500622,39546.94874411542
2,23,3.4792781029110746,67680.47090905126,-2.572575993521994,1.108252107926105,20566.068157476046,-13476.88386489793,4.518587213776533,-106270.87494336462,44533.82969081401,64660.785093055325
2,24,4.702869093555847,110496.28518368537,-3.5661153138989845,0.06604536343734813,33579.26348221809,-22032.815456914344,4.121157512369709,-173449.8438288885,72789.87522697494,105657.04600158069
2,25,5.960206966034396,180477.47383226163,-4.120938948489176,-1.7822508023987311,54853.99293429336,-36002.19827265007,3.850120290553451,-283127.3821726944,118960.55234538192,172569.2064439938
2,26,4.9843336266674605,294847.10780436895,-1.971218731497495,-2.0228335411259377,89620.42076529408,-58825.954750152494,3.109202430647617,-462269.4560660959,194373.16866486546,281794.6678559941
2,27,5.620148005732261,481719.5614469208,-1.6367614728634896,-3.3659117859790006,146429.55849668372,-96114.94946410715,3.4690668387198054,-754937.8489703125,317518.9191241642,460128.3219181423
2,28,6.768225082832974,786985.6065497901,-2.65146182694503,-1.531004279181273,239226.49269134624,-157042.0855941975,5.040366214846195,-1233100.161747511,518593.6753397448,751368.0164963383
2,29,8.844328360912986,1285567.991637095,-2.0296735701697854,-2.079657451681614,390788.94204210414,-256579.6185090969,6.18399330953906,-2014276.146935495,846938.8097981847,1227072.0473248335
2,30,7.226612044381554,2099824.5401926343,-1.4738137201767147,-1.9734210293625394,638305.0524117311,-419180.67313230125,5.396805484805853,-3290354.3276767125,1383163.5953387737,2004134.6304057948
2,31,6.156323796564719,3429613.0888998252,-3.6018923861026035,-3.4550737336392547,1042527.8455851433,-684769.6236118833,3.927547814804244,-5374678.904884572,2258963.5953570344,3273480.601785153
2,32,5.740822620899638,5601405.805256891,-3.712318613031415,-3.8520150130898463,1702696.1916247967,-1118548.2430222053,4.3951010435007625,-8778976.625132384,3689462.071327419,5346910.896195624
2,33,5.155220631638782,9148499.26246799,-4.426688245681434,-4.708225922728196,2780917.425938093,-1827013.8638148874,4.448801950703918,-14339035.143948223,6026042.079448521,8733640.469456546
2,34,5.468236851376498,14942003.723597335,-4.325102615305441,-4.325936675974615,4541997.003942426,-2984108.8190759337,4.796517828896153,-23420005.099664956,9842611.403321082,14265312.933203038
2,35,3.857114939046459,24404801.632909343,-5.380556209504864,-3.6514846165194097,7418455.492590457,-4873960.306803987,5.839373597653703,-38251717.9238548,16076502.32757711,23300217.37791484
2,36,5.869693282790868,39860934.2948941,-4.649137026096904,-3.9904766029952436,12116752.94780692,-7960661.494392866,5.088457255723097,-62476382.37281438,26258614.054999452,38056855.40876321
2,37,7.230478937079512,65106264.615767166,-5.25703846035703,-4.443361426960055,19790740.681669116,-13002250.448863287,4.106745198630072,-102043095.49848558,42889325.418620005,62158811.59181844
2,38,7.5641076495506985,106340551.03136684,-4.9143946438156005,-3.6097713682300476,32325001.286874134,-21236863.147936255,4.429768822960418,-166668800.24842748,70052505.93687652,101524698.90872718
2,39,7.107953557543872,173689826.565493,-6.148354309088575,-3.7594030621667294,52797604.18915811,-34686784.25859906,3.213933082984986,-272224436.5997453,114418439.59455647,165821695.8296925
2,40,6.3550592972241455,283693020.2026109,-6.248053082775189,-3.5678306456242,86235978.96820611,-56655027.69126044,2.257999962391344,-444632232.53045154,186881931.29561874,270839633.0261459
3,0,-0.8492847982787678,-1.339365860903811,1.002910160185149,-0.6454866905661455,1.118227400934325,1.9027207372458432,0.4030778033390088,-0.6200154255474247,1.9682098072522531,-0.8499935178439018
3,1,-0.5657428036801804,1.6924592107965528,0.8667035716808867,-1.0836913755145798,1.2949412321573246,1.1101050030571384,0.4566193911709041,-0.8567247045485499,2.405310234140946,0.7335368058652759
3,2,-1.1056083255722702,4.112964893004699,1.3715816142582766,-1.451403792529986,3.1628893246149787,-0.7537534110284833,0.20624637558489423,-4.064715262288586,4.100975530332677,2.9964190468490006
3,3,-1.274050637738039,8.582743909753399,2.365453721658618,-0.8715479403873391,4.349445899527155,-0.7200068503463044,1.7223115743509165,-7.889372619347844,5.350882104957874,4.818193657748403
3,4,1.1895085343292189,13.879694520083305,1.160848659600231,0.5273891969799306,4.928395075558595,-4.614193013527036,2.962099788362938,-18.896349014113593,7.322255286517926,8.072935994018486
3,5,0.7904572444229057,21.70768919202937,1.1585308735505386,0.16126536116187196,7.31008037494004,-7.9817473447694836,2.158531734407152,-32.78123248415,12.243758780819402,16.054485091122675
3,6,1.548555549474001,34.972821988582155,1.3785607257468362,0.24631821682112234,10.647429446687953,-8.771184725213796,1.273251501680435,-55.48807695554228,18.39900603355155,27.282775452049208
3,7,1.3964724906189416,52.4097195051921,0.5369278055463921,-0.45179664540250897,16.112072097675863,-13.437266549656803,-0.3458021955007098,-89.80346307821523,30.754846653627297,48.60187178526089
3,8,1.346648897954834,81.67271770219824,-0.5160143082691221,-1.8093010173595414,24.859175674827984,-20.599527914026844,-0.20005930990754942,-140.60192292227728,54.104105893447645,85.61050496055472
3,9,1.485264884658446,133.19731279953848,0.8951578277037856,0.33466866826339237,40.86863019699756,-30.797606100293645,-1.5277091130332376,-220.87794801580193,92.95123101415287,141.7874614874821
3,10,1.257269076849029,222.48829611103176,1.9040543136847363,-0.5759596548773834,69.19761462155928,-48.16321978512362,-0.5043056308803906,-354.5820027690694,152.31875003480906,227.6738985429219
3,11,2.1784936848151295,369.5763386113365,1.9374962678535346,-0.8457547537921166,113.25209834184228,-75.53313607518557,-0.5340487740819883,-577.5408150816068,251.36123062252483,364.8139186425182
3,12,2.792151776738973,611.5045846109758,0.7144249542920551,-0.47502389467312006,188.3173651881417,-123.86169505690509,-0.6855161566976691,-945.0029463961845,411.84856493794433,588.5683836978519
3,13,2.6015171602264777,1006.6920588543248,1.171200986185736,-1.794755936130093,307.9789380213899,-202.71672677982065,0.6480656523980668,-1552.6124623112357,669.4638948301632,954.4856536688775
3,14,3.079155212271247,1647.7329266984466,0.858441879259201,-0.8396262129139824,504.35749136867577,-329.2442663871732,0.6690500648793543,-2552.6531779284837,1087.2298324835645,1555.8593026451592
3,15,3.6375761932591812,2692.9817595827863,1.868250704757399,-0.7967496742415416,823.6047186206658,-540.7329154453895,1.719440711815897,-4189.104232520124,1764.509850302009,2538.8241830129073
3,16,3.3573291275034767,4390.954711008062,0.6412253195214064,0.2939255864717998,1337.8359994013447,-883.5028845505035,2.8123826437985437,-6863.791401600288,2874.78106075603,4155.864409507336
3,17,4.656877564110266,7157.886559166125,2.2741504260254186,2.0303508957001926,2176.660120231579,-1441.0257425452864,2.116539548548518,-11223.66742840147,4690.146621521503,6804.250754442394
3,18,4.298294166460343,11666.133079849576,2.2371751076069386,3.200496361453892,3546.614882639452,-2346.832298450942,2.67996931963208,-18329.774912464924,7663.491779560687,11132.674840308053
3,19,4.555284326822783,19034.414359548184,2.6900628173317664,3.9321156431712074,5785.69382903365,-3822.542045759014,3.3750406765722114,-29913.24538070378,12528.816650348095,18201.390693483692
3,20,4.797400365809168,31078.74191829655,2.6254180515746133,4.142882478030967,9445.233209516542,-6230.241367429397,3.408523823986096,-48808.150971868236,20482.22695854947,29739.2982478159
3,21,5.5527666121459465,50772.04181984841,0.739442530218217,5.8836305337656905,15428.340891372893,-10160.761390634558,2.473551709058667,-79658.01131464844,33478.94217551423,48564.84484419583
3,22,5.579700712454618,82959.9752197776,1.1670083487676681,6.536379176381972,25212.3578772953,-16581.101275338395,2.282803148440076,-130055.91184706983,54702.20218560917,79291.49234969704
3,23,7.713624332977236,135551.6033264908,0.15174692021932645,7.633118014063379,41198.131204490346,-27071.76979231901,1.5856239919241348,-212403.59300205862,89354.34889383323,129457.91781308665
3,24,7.908060400795887,221458.16606370415,1.4342240160670463,7.317514234662992,67310.50126782435,-44213.8476966801,0.6305908631056523,-346956.75863385736,145928.4276086198,211391.67712150028
3,25,8.086299648948778,361755.81583096593,2.8203551339762267,7.743457780511705,109957.91710929196,-72221.09173301928,2.2283456701277644,-566778.6678840207,238304.97144960702,345232.0605783987
3,26,9.535048343400465,590866.6358836179,2.205976759508596,7.423466053066229,179601.87621155876,-117972.0803078598,1.806613764955898,-925864.3186927914,389169.9608015121,563876.4788455287
3,27,8.027355973029731,965019.5719184199,3.237419150651858,8.597399857950736,293333.3131904714,-192701.3796772907,1.9339874577081886,-1512372.2345280207,635580.358605614,921047.8236181594
3,28,11.046707638229623,1576074.2523017002,3.6737353713161713,9.119259099130877,479075.8910914903,-314752.973481999,2.105723620272501,-2470271.6969692823,1038074.8620606847,1504478.9225599484
3,29,9.663075992957213,2574090.5898137083,4.8514480093933745,9.745642100933393,782445.1615070058,-514087.40222381026,3.0278019045026032,-4034716.365069447,1695525.254230281,2457445.9407441015
3,30,8.911738278589874,4204187.916444019,4.1944036568772045,10.6139097511656,1277949.5619041994,-839650.0166467242,3.266972914116252,-6589809.946736293,2769420.8955386574,4013937.619554789
3,31,7.007035223755391,6866741.051351429,4.163275175093465,9.96799445085985,2087299.5292454679,-1371385.352498339,3.6168061260587177,-10762967.970580883,4523497.079218373,6556126.56667918
3,32,6.538229789786516,11215684.157558298,5.38166287656784,7.985443986638108,3409274.3567111488,-2239877.875890421,3.022754634580395,-17579028.45316779,7388499.9867503885,10708224.150721492
3,33,6.612110983022733,18319072.85992974,4.911942254179036,7.260155595509681,5568540.048756324,-3658422.279794465,3.4108451224290257,-28711931.2440272,12067955.846740238,17489801.815881744
3,34,7.620513759527113,29921343.52233278,3.5080208112524804,6.505033126202335,9095361.210176645,-5975403.732805469,4.46158227332508,-46895791.64930523,19710937.260695525,28566198.130550172
3,35,7.2781607838474125,48871663.81010306,5.1605700165446375,6.312127168127494,14855814.17471953,-9759837.505970778,3.9250363533099897,-76596283.065996,32194263.24045912,46657511.525398076
3,36,6.162102984324664,79823594.8356163,5.217359778250811,3.9716587814993956,24264467.704487137,-15941106.659455959,2.5493553119622216,-125107222.35806137,52583430.36518213,76206591.14027163
3,37,6.812297431789932,130377905.44719328,5.337040670856223,2.8265750887936916,39631771.13528697,-26037167.811189786,3.239980602907748,-204341631.434796,85885440.6701784,124470079.80964167
3,38,6.151798065653403,212949146.3029367,5.385546655548481,1.7616336555835035,64731449.75060299,-42527319.27374297,1.7587458843155055,-333757204.07372886,140278421.84395748,203300384.54380503
3,39,7.630280655450518,347814420.84733915,6.1632220826403055,1.2757509186126803,105727259.20426339,-69461050.38352253,1.3101401276486553,-545134549.2123702,229119964.56265855,332056244.9373254
3,40,8.226996139876373,568092966.773662,5.931314431689442,1.257043231857457,172686657.91680893,-113452485.42904511,1.4341683412322774,-890381712.0269499,374227360.24452907,542356631.022572
4,0,2.1134255689492814,0.9490580331880583,-0.15912139489502805,2.1765142334661207,0.18655456399960435,-0.09535637200346,-1.1131205440453626,-1.9566392541265774,1.3991523738144653,0.8496674158175413
4,1,2.3580378141081892,3.6116694430185925,0.5361955366335028,3.7333473138559503,0.6469551831048206,0.3942471764483623,-0.6382557726566819,-1.7983670071412732,1.0163934040335803,0.13115553049819978
4,2,3.3633955889913945,4.0307615453000585,-1.3045792064695036,3.923860696790006,0.9876617142510773,-0.609446046263153,1.4130771479765878,-5.4707651385997975,2.1361125655550026,-1.3984416396018309
4,3,1.929111974933099,4.547442961891919,-0.40425865510034453,3.548666098830205,1.2997905287214189,-1.184741516525782,2.645839083880836,-9.09164265087426,1.555603841499439,-4.971790168608411
4,4,0.17506827620628718,4.905051415249121,-1.147794476302984,3.1809034821197235,2.3143088686381557,-0.9268938993715858,3.5259999343378476,-12.110098756883021,0.059635274679318506,-4.162954892425895
4,5,-0.272336621990481,4.648846655337634,-1.9247665166057581,4.3722587791531105,1.8883349294454042,-2.414023338417956,4.837200814837729,-15.65269637962095,-1.6932158123259162,-1.5336198285386535
4,6,0.04561349178669283,3.3568180341559892,-1.9327129117824151,4.967221451703329,-0.5112756314235825,-3.5474402867696115,4.2297721695790065,-18.596467074123943,-3.4026091038645,1.7051468846765607
4,7,-0.15738243098450927,-0.8836074926429417,-2.3645559286156277,3.097381497580286,-0.43126250372597263,-5.032340094708364,5.280618078457839,-22.270217913721478,-3.259684197361456,4.104862507637618
4,8,0.13106784137458,-4.166291184092574,-1.813657707960984,4.746578728611741,-0.8348081332213191,-3.93433487789269,5.702251008127307,-19.46276345457402,-1.054697547568427,10.653466503838386
4,9,-0.38852664841556267,-4.6287339935436895,-2.451334468276019,3.7824967283466204,-1.3158032392553705,-2.5982102174584902,4.5946772682527595,-14.472729043685005,4.298486790644256,14.073582327581478
4,10,1.075861360545302,0.33699697819703234,-0.6794763713647969,2.5210213887925508,0.16237905175559342,-3.5589225174772734,4.921060683552111,-7.5230051086338365,9.096624267368359,15.6391223875198
4,11,-0.7949469586719964,7.752202518719769,0.7341215862993313,2.0372670718293335,3.9502488329948005,-1.9236631646175844,5.580437132894327,-7.556780812637353,15.783218878329713,16.458250915711467
4,12,-1.9602183419775983,21.630914052781126,0.6813395229493002,2.5183624424626654,9.957273316162656,-2.9377920494246093,7.285076085865426,-16.60990470879846,22.283473743312296,18.931295150664294
4,13,-1.6593288949774672,42.809541260586506,1.4030960606541143,2.3281290725324366,16.814515921907415,-7.089349998487135,6.514520951587281,-36.08254550148644,30.56410082910043,22.630263249778643
4,14,-1.3477756450235172,73.46009001885437,0.6665494456300862,3.096509983909811,28.750368096645527,-15.195246087059285,7.651566397672324,-80.22397703708558,39.62219727192181,33.49988906711029
4,15,-2.696193886875239,111.83940554098785,0.7380539753810605,4.124427328289414,40.74908175087206,-28.005034548776027,7.7432550908104965,-154.18829855604338,54.189948224247956,60.95906892566735
4,16,-4.2477841476983125,163.0154237006786,0.5363820869480009,3.561810945843968,55.02227231610692,-46.11744106966472,8.088008611395653,-264.3760394731742,80.50126023537592,116.50925963437591
4,17,-2.8851122897931933,239.46142273110738,-0.5391204756896486,2.239445479724121,76.42371548631931,-67.99605370509657,7.523008436781196,-426.4304535773576,132.30827189554824,215.1423835006019
4,18,-2.888942330737963,367.2278154066638,-1.9781444145143046,2.4687481847815436,115.5673908673587,-99.48804864784232,6.486903960361287,-665.3308537219268,226.07244346822247,379.65778356618546
4,19,-1.6937843588010295,583.8826238258426,-2.001789893676202,1.8841175782919857,184.0659926137881,-148.3244935112713,6.848717537432679,-1027.6976216697224,392.1967117371828,636.1148643356338
4,20,-2.384548164548505,961.1815206576551,-2.021128997665782,2.1597410907404333,298.2279676704904,-223.34543429583084,7.226781228647405,-1605.8604191225154,669.453388558244,1031.8312246406113
4,21,-2.9460280588207546,1605.9567721769683,-2.6647022086219647,2.1821895605759893,495.10208198090646,-346.5731485194967,6.396941453237542,-2558.7800966942623,1121.0301458034535,1649.567388453235
4,22,-2.5450907339131326,2683.515808186579,-4.6081830385983285,0.9437652018601408,825.9429781788554,-552.0701392128568,4.536418100670916,-4152.79230658783,1843.7440453598003,2634.639100665348
4,23,-3.587715891457773,4457.161328824625,-2.2043806952448777,0.6301565387730645,1368.964939266794,-894.6708471735387,4.138991222983125,-6812.986831828409,2995.1347485761744,4234.083959948818
4,24,-5.086037614053512,7336.3919866689175,-1.4569643580655032,1.8889858695104405,2245.213957998951,-1465.5260201663034,4.597551757410232,-11235.924295176172,4846.470425226211,6861.451477938757
4,25,-5.23648755358615,11993.428520408552,-1.2208053150247897,0.9479053619488257,3662.6351556903674,-2398.4975916825665,5.313646369405717,-18517.766068873494,7844.352356429326,11193.926209383108
4,26,-6.1587343174203415,19536.22887312642,-0.5475589240744972,0.8974073658377733,5955.407087828699,-3922.1754766833747,6.043904836158797,-30421.4095980872,12737.085840880825,18338.353979772488
4,27,-6.800816609448891,31780.84260234922,-0.24333749715953662,0.8739085243338713,9675.395257178603,-6399.574883258354,6.816342431416078,-49810.82001277344,20749.291283600844,30073.96577209975
4,28,-7.100901965331141,51727.95583918462,-1.8016793995826992,0.9308883530179004,15736.498298381483,-10425.964486615541,6.242919932091678,-81356.67000488272,33891.69642246131,49289.67699435443
4,29,-8.594347409159765,84309.01562064985,-0.8306665062693467,1.9922154324248216,25637.984493347274,-16973.18181839109,7.052032497394988,-132703.54318916405,55430.90850861695,80675.0923937828
